,Season,TeamID,FGM,FGA,FG%,FGM_Ag,FGA_Ag,FG%_Ag,FGM_pg,FGM_Ag_pg,FGM3,FGA3,FG3%,FGM3_Ag,FGA3_Ag,FG3%_Ag,FGM3_pg,FGM3_Ag_pg,FTM,FTA,FT%,FTM_Ag,FTA_Ag,FTM_pg,FTM_Ag_pg,OR,OR_Ag,OR_pg,OR_Ag_pg,DR,DR_Ag,DR_pg,DR_Ag_pg,Ast,Ast_Ag,Ast_pg,Ast_Ag_pg,TO,TO_Ag,TO_pg,TO_Ag_pg,Stl,Stl_Ag,Stl_pg,Stl_Ag_pg,Blk,Blk_Ag,Blk_pg,Blk_Ag_pg,PF,PF_Ag,PF_pg,PF_Ag_pg
60,2003,1169,681.0,1523.0,44.7144,641.0,1435.0,44.669,24.321,22.893,170.0,481.0,35.343,170.0,500.0,34.0,6.071,6.071,424.0,601.0,70.5491,506.0,728.0,15.143,18.071,348.0,327.0,12.429,11.679,622.0,604.0,22.214,21.571,357.0,355.0,12.75,12.679,479.0,476.0,17.107,17.0,239.0,221.0,8.536,7.893,56.0,75.0,2.0,2.679,638.0,559.0,22.786,19.964
61,2003,1170,640.0,1559.0,41.052,712.0,1538.0,46.2939,22.857,25.429,161.0,521.0,30.9021,150.0,426.0,35.2113,5.75,5.357,391.0,582.0,67.1821,467.0,674.0,13.964,16.679,304.0,333.0,10.857,11.893,617.0,725.0,22.036,25.893,363.0,417.0,12.964,14.893,458.0,467.0,16.357,16.679,235.0,178.0,8.393,6.357,82.0,82.0,2.929,2.929,599.0,555.0,21.393,19.821
62,2003,1171,532.0,1288.0,41.3043,572.0,1319.0,43.3662,20.462,22.0,212.0,593.0,35.7504,181.0,524.0,34.542,8.154,6.962,264.0,375.0,70.4,350.0,481.0,10.154,13.462,176.0,271.0,6.769,10.423,555.0,656.0,21.346,25.231,352.0,347.0,13.538,13.346,323.0,326.0,12.423,12.538,158.0,178.0,6.077,6.846,62.0,62.0,2.385,2.385,483.0,432.0,18.577,16.615
63,2003,1172,632.0,1402.0,45.0785,624.0,1522.0,40.9987,26.333,26.0,220.0,563.0,39.0764,187.0,557.0,33.5727,9.167,7.792,352.0,455.0,77.3626,342.0,493.0,14.667,14.25,284.0,303.0,11.833,12.625,681.0,545.0,28.375,22.708,384.0,341.0,16.0,14.208,453.0,344.0,18.875,14.333,135.0,211.0,5.625,8.792,39.0,78.0,1.625,3.25,489.0,495.0,20.375,20.625
64,2003,1173,710.0,1572.0,45.1654,693.0,1641.0,42.2303,24.483,23.897,218.0,605.0,36.0331,172.0,471.0,36.518,7.517,5.931,473.0,661.0,71.5582,365.0,510.0,16.31,12.586,391.0,353.0,13.483,12.172,672.0,559.0,23.172,19.276,441.0,342.0,15.207,11.793,386.0,344.0,13.31,11.862,156.0,169.0,5.379,5.828,85.0,82.0,2.931,2.828,510.0,572.0,17.586,19.724
65,2003,1174,702.0,1719.0,40.8377,713.0,1649.0,43.2383,24.207,24.586,202.0,598.0,33.7793,148.0,437.0,33.8673,6.966,5.103,384.0,544.0,70.5882,407.0,607.0,13.241,14.034,320.0,336.0,11.034,11.586,707.0,782.0,24.379,26.966,407.0,372.0,14.034,12.828,389.0,431.0,13.414,14.862,231.0,185.0,7.966,6.379,108.0,125.0,3.724,4.31,554.0,534.0,19.103,18.414
66,2003,1175,592.0,1342.0,44.1133,600.0,1357.0,44.2152,21.926,22.222,178.0,484.0,36.7769,136.0,396.0,34.3434,6.593,5.037,318.0,463.0,68.6825,354.0,514.0,11.778,13.111,287.0,320.0,10.63,11.852,522.0,543.0,19.333,20.111,328.0,283.0,12.148,10.481,370.0,373.0,13.704,13.815,180.0,167.0,6.667,6.185,91.0,60.0,3.37,2.222,493.0,471.0,18.259,17.444
67,2003,1176,778.0,1909.0,40.7543,808.0,1780.0,45.3933,24.312,25.25,249.0,720.0,34.5833,173.0,519.0,33.3333,7.781,5.406,463.0,636.0,72.7987,421.0,623.0,14.469,13.156,409.0,320.0,12.781,10.0,776.0,823.0,24.25,25.719,460.0,400.0,14.375,12.5,426.0,465.0,13.312,14.531,229.0,197.0,7.156,6.156,54.0,107.0,1.688,3.344,613.0,588.0,19.156,18.375
68,2003,1177,654.0,1487.0,43.9812,618.0,1489.0,41.5044,23.357,22.071,124.0,373.0,33.244,176.0,545.0,32.2936,4.429,6.286,445.0,612.0,72.7124,386.0,546.0,15.893,13.786,345.0,275.0,12.321,9.821,689.0,574.0,24.607,20.5,360.0,382.0,12.857,13.643,407.0,362.0,14.536,12.929,161.0,185.0,5.75,6.607,59.0,100.0,2.107,3.571,509.0,554.0,18.179,19.786
69,2003,1178,771.0,1603.0,48.0973,631.0,1495.0,42.2074,26.586,21.759,131.0,378.0,34.6561,201.0,551.0,36.4791,4.517,6.931,385.0,547.0,70.3839,422.0,583.0,13.276,14.552,316.0,295.0,10.897,10.172,647.0,597.0,22.31,20.586,388.0,337.0,13.379,11.621,347.0,407.0,11.966,14.034,186.0,133.0,6.414,4.586,74.0,83.0,2.552,2.862,556.0,540.0,19.172,18.621
70,2003,1179,609.0,1356.0,44.9115,706.0,1497.0,47.161,21.75,25.214,153.0,444.0,34.4595,171.0,466.0,36.6953,5.464,6.107,414.0,566.0,73.1449,363.0,491.0,14.786,12.964,231.0,242.0,8.25,8.643,627.0,603.0,22.393,21.536,358.0,364.0,12.786,13.0,403.0,318.0,14.393,11.357,109.0,179.0,3.893,6.393,45.0,83.0,1.607,2.964,481.0,530.0,17.179,18.929
71,2003,1180,713.0,1656.0,43.0556,687.0,1646.0,41.7375,24.586,23.69,185.0,538.0,34.3866,165.0,517.0,31.9149,6.379,5.69,379.0,563.0,67.3179,352.0,512.0,13.069,12.138,320.0,338.0,11.034,11.655,708.0,706.0,24.414,24.345,427.0,379.0,14.724,13.069,394.0,446.0,13.586,15.379,213.0,170.0,7.345,5.862,134.0,103.0,4.621,3.552,529.0,511.0,18.241,17.621
72,2003,1181,821.0,1810.0,45.3591,752.0,1715.0,43.8484,27.367,25.067,220.0,618.0,35.5987,148.0,434.0,34.1014,7.333,4.933,597.0,842.0,70.9026,460.0,659.0,19.9,15.333,413.0,366.0,13.767,12.2,693.0,679.0,23.1,22.633,415.0,370.0,13.833,12.333,421.0,535.0,14.033,17.833,255.0,193.0,8.5,6.433,154.0,123.0,5.133,4.1,638.0,696.0,21.267,23.2
73,2003,1182,705.0,1585.0,44.4795,751.0,1696.0,44.2807,23.5,25.033,170.0,464.0,36.6379,221.0,580.0,38.1034,5.667,7.367,421.0,611.0,68.9034,478.0,687.0,14.033,15.933,326.0,373.0,10.867,12.433,665.0,661.0,22.167,22.033,377.0,429.0,12.567,14.3,568.0,466.0,18.933,15.533,201.0,250.0,6.7,8.333,108.0,111.0,3.6,3.7,584.0,555.0,19.467,18.5
74,2003,1183,771.0,1733.0,44.4893,797.0,1677.0,47.5253,27.536,28.464,189.0,499.0,37.8758,199.0,538.0,36.9888,6.75,7.107,431.0,564.0,76.4184,404.0,603.0,15.393,14.429,339.0,347.0,12.107,12.393,640.0,688.0,22.857,24.571,452.0,486.0,16.143,17.357,363.0,410.0,12.964,14.643,179.0,176.0,6.393,6.286,57.0,91.0,2.036,3.25,550.0,525.0,19.643,18.75
75,2003,1184,642.0,1435.0,44.7387,639.0,1317.0,48.5194,26.75,26.625,132.0,405.0,32.5926,153.0,384.0,39.8438,5.5,6.375,376.0,542.0,69.3727,504.0,693.0,15.667,21.0,280.0,259.0,11.667,10.792,513.0,615.0,21.375,25.625,341.0,384.0,14.208,16.0,356.0,380.0,14.833,15.833,188.0,171.0,7.833,7.125,60.0,91.0,2.5,3.792,550.0,476.0,22.917,19.833
76,2003,1185,695.0,1508.0,46.0875,769.0,1605.0,47.9128,26.731,29.577,125.0,410.0,30.4878,141.0,420.0,33.5714,4.808,5.423,483.0,750.0,64.4,395.0,582.0,18.577,15.192,329.0,329.0,12.654,12.654,632.0,645.0,24.308,24.808,383.0,370.0,14.731,14.231,395.0,373.0,15.192,14.346,157.0,204.0,6.038,7.846,82.0,92.0,3.154,3.538,566.0,619.0,21.769,23.808
77,2003,1186,693.0,1485.0,46.6667,662.0,1537.0,43.0709,23.897,22.828,136.0,387.0,35.1421,151.0,454.0,33.2599,4.69,5.207,507.0,691.0,73.3719,447.0,659.0,17.483,15.414,272.0,309.0,9.379,10.655,663.0,622.0,22.862,21.448,429.0,316.0,14.793,10.897,494.0,492.0,17.034,16.966,223.0,242.0,7.69,8.345,79.0,72.0,2.724,2.483,623.0,624.0,21.483,21.517
78,2003,1187,568.0,1404.0,40.4558,591.0,1427.0,41.4156,22.72,23.64,106.0,394.0,26.9036,160.0,476.0,33.6134,4.24,6.4,333.0,482.0,69.0871,306.0,414.0,13.32,12.24,321.0,273.0,12.84,10.92,619.0,606.0,24.76,24.24,298.0,302.0,11.92,12.08,320.0,286.0,12.8,11.44,119.0,130.0,4.76,5.2,91.0,70.0,3.64,2.8,433.0,476.0,17.32,19.04
79,2003,1189,573.0,1355.0,42.2878,583.0,1275.0,45.7255,22.92,23.32,113.0,349.0,32.3782,153.0,424.0,36.0849,4.52,6.12,301.0,457.0,65.8643,392.0,529.0,12.04,15.68,323.0,254.0,12.92,10.16,514.0,536.0,20.56,21.44,279.0,301.0,11.16,12.04,405.0,351.0,16.2,14.04,180.0,209.0,7.2,8.36,64.0,100.0,2.56,4.0,487.0,428.0,19.48,17.12
80,2003,1190,758.0,1658.0,45.7177,744.0,1687.0,44.102,28.074,27.556,141.0,410.0,34.3902,192.0,536.0,35.8209,5.222,7.111,495.0,670.0,73.8806,412.0,566.0,18.333,15.259,378.0,374.0,14.0,13.852,649.0,608.0,24.037,22.519,379.0,456.0,14.037,16.889,506.0,510.0,18.741,18.889,289.0,224.0,10.704,8.296,142.0,121.0,5.259,4.481,527.0,555.0,19.519,20.556
81,2003,1191,670.0,1386.0,48.3405,702.0,1559.0,45.0289,23.929,25.071,164.0,419.0,39.1408,228.0,586.0,38.9078,5.857,8.143,456.0,625.0,72.96,431.0,602.0,16.286,15.393,246.0,312.0,8.786,11.143,646.0,567.0,23.071,20.25,441.0,415.0,15.75,14.821,446.0,346.0,15.929,12.357,151.0,214.0,5.393,7.643,95.0,64.0,3.393,2.286,557.0,591.0,19.893,21.107
82,2003,1192,737.0,1685.0,43.7389,778.0,1676.0,46.42,25.414,26.828,246.0,699.0,35.1931,176.0,525.0,33.5238,8.483,6.069,386.0,548.0,70.438,421.0,600.0,13.31,14.517,292.0,373.0,10.069,12.862,617.0,739.0,21.276,25.483,407.0,437.0,14.034,15.069,423.0,482.0,14.586,16.621,174.0,198.0,6.0,6.828,68.0,99.0,2.345,3.414,558.0,569.0,19.241,19.621
83,2003,1193,721.0,1626.0,44.3419,713.0,1766.0,40.3737,24.033,23.767,128.0,387.0,33.0749,172.0,553.0,31.1031,4.267,5.733,549.0,760.0,72.2368,484.0,650.0,18.3,16.133,354.0,369.0,11.8,12.3,768.0,652.0,25.6,21.733,385.0,382.0,12.833,12.733,514.0,454.0,17.133,15.133,228.0,248.0,7.6,8.267,160.0,117.0,5.333,3.9,609.0,638.0,20.3,21.267
84,2003,1194,679.0,1729.0,39.2713,680.0,1494.0,45.5154,25.148,25.185,175.0,522.0,33.5249,163.0,471.0,34.6072,6.481,6.037,332.0,497.0,66.8008,568.0,777.0,12.296,21.037,388.0,338.0,14.37,12.519,582.0,739.0,21.556,27.37,330.0,403.0,12.222,14.926,449.0,501.0,16.63,18.556,245.0,221.0,9.074,8.185,94.0,138.0,3.481,5.111,630.0,473.0,23.333,17.519
85,2003,1196,835.0,1752.0,47.6598,751.0,1775.0,42.3099,26.935,24.226,269.0,686.0,39.2128,180.0,550.0,32.7273,8.677,5.806,414.0,587.0,70.5281,323.0,496.0,13.355,10.419,335.0,371.0,10.806,11.968,752.0,674.0,24.258,21.742,509.0,450.0,16.419,14.516,415.0,467.0,13.387,15.065,241.0,201.0,7.774,6.484,127.0,106.0,4.097,3.419,524.0,540.0,16.903,17.419
86,2003,1197,681.0,1581.0,43.074,724.0,1708.0,42.3888,23.483,24.966,240.0,618.0,38.835,202.0,601.0,33.6106,8.276,6.966,471.0,696.0,67.6724,431.0,606.0,16.241,14.862,390.0,373.0,13.448,12.862,709.0,636.0,24.448,21.931,326.0,385.0,11.241,13.276,507.0,443.0,17.483,15.276,210.0,219.0,7.241,7.552,61.0,85.0,2.103,2.931,577.0,578.0,19.897,19.931
87,2003,1198,596.0,1462.0,40.7661,611.0,1369.0,44.6311,21.286,21.821,104.0,338.0,30.7692,205.0,542.0,37.8229,3.714,7.321,381.0,624.0,61.0577,392.0,565.0,13.607,14.0,384.0,272.0,13.714,9.714,584.0,619.0,20.857,22.107,266.0,359.0,9.5,12.821,444.0,444.0,15.857,15.857,217.0,175.0,7.75,6.25,57.0,77.0,2.036,2.75,538.0,551.0,19.214,19.679
88,2003,1199,718.0,1662.0,43.201,650.0,1662.0,39.1095,24.759,22.414,186.0,559.0,33.2737,209.0,618.0,33.8188,6.414,7.207,352.0,524.0,67.1756,421.0,571.0,12.138,14.517,308.0,364.0,10.621,12.552,696.0,705.0,24.0,24.31,404.0,388.0,13.931,13.379,432.0,473.0,14.897,16.31,274.0,200.0,9.448,6.897,130.0,93.0,4.483,3.207,549.0,531.0,18.931,18.31
89,2003,1200,648.0,1572.0,41.2214,739.0,1665.0,44.3844,23.143,26.393,192.0,575.0,33.3913,205.0,544.0,37.6838,6.857,7.321,322.0,521.0,61.8042,505.0,705.0,11.5,18.036,321.0,400.0,11.464,14.286,626.0,706.0,22.357,25.214,339.0,432.0,12.107,15.429,489.0,397.0,17.464,14.179,208.0,254.0,7.429,9.071,92.0,94.0,3.286,3.357,591.0,538.0,21.107,19.214
90,2003,1201,725.0,1617.0,44.8361,645.0,1540.0,41.8831,25.893,23.036,183.0,516.0,35.4651,164.0,496.0,33.0645,6.536,5.857,373.0,528.0,70.6439,416.0,592.0,13.321,14.857,376.0,306.0,13.429,10.929,681.0,591.0,24.321,21.107,413.0,331.0,14.75,11.821,442.0,416.0,15.786,14.857,184.0,206.0,6.571,7.357,124.0,55.0,4.429,1.964,557.0,526.0,19.893,18.786
91,2003,1202,654.0,1568.0,41.7092,711.0,1563.0,45.4894,23.357,25.393,157.0,479.0,32.7766,179.0,496.0,36.0887,5.607,6.393,342.0,495.0,69.0909,323.0,472.0,12.214,11.536,355.0,288.0,12.679,10.286,641.0,647.0,22.893,23.107,356.0,385.0,12.714,13.75,415.0,373.0,14.821,13.321,194.0,218.0,6.929,7.786,81.0,99.0,2.893,3.536,489.0,497.0,17.464,17.75
92,2003,1203,691.0,1576.0,43.8452,724.0,1624.0,44.5813,23.828,24.966,172.0,506.0,33.9921,195.0,555.0,35.1351,5.931,6.724,516.0,764.0,67.5393,442.0,662.0,17.793,15.241,400.0,361.0,13.793,12.448,660.0,611.0,22.759,21.069,385.0,429.0,13.276,14.793,474.0,431.0,16.345,14.862,187.0,208.0,6.448,7.172,92.0,112.0,3.172,3.862,595.0,658.0,20.517,22.69
93,2003,1204,720.0,1569.0,45.8891,715.0,1549.0,46.1588,27.692,27.5,160.0,450.0,35.5556,221.0,568.0,38.9085,6.154,8.5,365.0,569.0,64.1476,370.0,531.0,14.038,14.231,351.0,328.0,13.5,12.615,596.0,605.0,22.923,23.269,354.0,412.0,13.615,15.846,411.0,425.0,15.808,16.346,192.0,190.0,7.385,7.308,96.0,83.0,3.692,3.192,505.0,537.0,19.423,20.654
94,2003,1205,705.0,1784.0,39.5179,752.0,1745.0,43.0946,25.179,26.857,223.0,745.0,29.9329,190.0,596.0,31.8792,7.964,6.786,249.0,356.0,69.9438,403.0,597.0,8.893,14.393,351.0,365.0,12.536,13.036,721.0,780.0,25.75,27.857,432.0,458.0,15.429,16.357,461.0,406.0,16.464,14.5,189.0,254.0,6.75,9.071,83.0,106.0,2.964,3.786,516.0,426.0,18.429,15.214
95,2003,1206,638.0,1508.0,42.3077,639.0,1466.0,43.588,22.786,22.821,125.0,411.0,30.4136,153.0,486.0,31.4815,4.464,5.464,393.0,579.0,67.8756,263.0,414.0,14.036,9.393,362.0,259.0,12.929,9.25,657.0,615.0,23.464,21.964,328.0,353.0,11.714,12.607,439.0,428.0,15.679,15.286,213.0,218.0,7.607,7.786,62.0,103.0,2.214,3.679,474.0,514.0,16.929,18.357
96,2003,1207,766.0,1782.0,42.9854,683.0,1668.0,40.9472,26.414,23.552,136.0,415.0,32.7711,152.0,500.0,30.4,4.69,5.241,545.0,743.0,73.3513,506.0,743.0,18.793,17.448,407.0,372.0,14.034,12.828,740.0,717.0,25.517,24.724,450.0,360.0,15.517,12.414,462.0,524.0,15.931,18.069,275.0,244.0,9.483,8.414,183.0,134.0,6.31,4.621,644.0,607.0,22.207,20.931
97,2003,1208,770.0,1659.0,46.4135,716.0,1647.0,43.473,28.519,26.519,181.0,476.0,38.0252,183.0,541.0,33.8262,6.704,6.778,417.0,584.0,71.4041,361.0,515.0,15.444,13.37,346.0,349.0,12.815,12.926,664.0,641.0,24.593,23.741,484.0,391.0,17.926,14.481,312.0,363.0,11.556,13.444,206.0,163.0,7.63,6.037,118.0,85.0,4.37,3.148,464.0,510.0,17.185,18.889
98,2003,1209,746.0,1646.0,45.322,752.0,1655.0,45.4381,26.643,26.857,171.0,511.0,33.4638,184.0,546.0,33.6996,6.107,6.571,387.0,545.0,71.0092,369.0,539.0,13.821,13.179,322.0,355.0,11.5,12.679,621.0,640.0,22.179,22.857,372.0,409.0,13.286,14.607,407.0,423.0,14.536,15.107,213.0,236.0,7.607,8.429,138.0,83.0,4.929,2.964,480.0,498.0,17.143,17.786
99,2003,1210,757.0,1695.0,44.6608,704.0,1664.0,42.3077,27.036,25.143,159.0,458.0,34.7162,191.0,531.0,35.9699,5.679,6.821,401.0,592.0,67.7365,350.0,514.0,14.321,12.5,393.0,343.0,14.036,12.25,693.0,646.0,24.75,23.071,436.0,427.0,15.571,15.25,425.0,426.0,15.179,15.214,226.0,217.0,8.071,7.75,150.0,122.0,5.357,4.357,520.0,544.0,18.571,19.429
100,2003,1211,808.0,1719.0,47.0041,741.0,1744.0,42.4885,26.065,23.903,222.0,591.0,37.5635,231.0,621.0,37.1981,7.161,7.452,551.0,764.0,72.1204,401.0,581.0,17.774,12.935,370.0,313.0,11.935,10.097,785.0,651.0,25.323,21.0,488.0,426.0,15.742,13.742,451.0,461.0,14.548,14.871,211.0,214.0,6.806,6.903,109.0,65.0,3.516,2.097,578.0,644.0,18.645,20.774
101,2003,1212,739.0,1748.0,42.2769,842.0,1812.0,46.468,26.393,30.071,174.0,509.0,34.1847,171.0,485.0,35.2577,6.214,6.107,339.0,485.0,69.8969,404.0,666.0,12.107,14.429,307.0,405.0,10.964,14.464,714.0,770.0,25.5,27.5,373.0,442.0,13.321,15.786,455.0,386.0,16.25,13.786,153.0,232.0,5.464,8.286,111.0,92.0,3.964,3.286,551.0,460.0,19.679,16.429
102,2003,1214,760.0,1674.0,45.4002,697.0,1636.0,42.6039,25.333,23.233,178.0,554.0,32.13,149.0,495.0,30.101,5.933,4.967,446.0,675.0,66.0741,521.0,760.0,14.867,17.367,380.0,357.0,12.667,11.9,704.0,673.0,23.467,22.433,439.0,343.0,14.633,11.433,531.0,512.0,17.7,17.067,253.0,211.0,8.433,7.033,111.0,87.0,3.7,2.9,679.0,590.0,22.633,19.667
103,2003,1216,653.0,1565.0,41.7252,636.0,1482.0,42.915,23.321,22.714,139.0,414.0,33.5749,165.0,524.0,31.4885,4.964,5.893,361.0,567.0,63.6684,368.0,553.0,12.893,13.143,389.0,312.0,13.893,11.143,632.0,639.0,22.571,22.821,337.0,339.0,12.036,12.107,392.0,400.0,14.0,14.286,203.0,174.0,7.25,6.214,65.0,112.0,2.321,4.0,526.0,526.0,18.786,18.786
104,2003,1217,661.0,1546.0,42.7555,640.0,1468.0,43.5967,25.423,24.615,202.0,546.0,36.9963,198.0,538.0,36.803,7.769,7.615,312.0,460.0,67.8261,414.0,599.0,12.0,15.923,336.0,287.0,12.923,11.038,645.0,646.0,24.808,24.846,401.0,367.0,15.423,14.115,440.0,424.0,16.923,16.308,194.0,240.0,7.462,9.231,62.0,85.0,2.385,3.269,530.0,458.0,20.385,17.615
105,2003,1218,723.0,1592.0,45.4146,723.0,1624.0,44.5197,24.931,24.931,153.0,438.0,34.9315,132.0,395.0,33.4177,5.276,4.552,426.0,620.0,68.7097,358.0,510.0,14.69,12.345,333.0,314.0,11.483,10.828,652.0,624.0,22.483,21.517,471.0,330.0,16.241,11.379,427.0,424.0,14.724,14.621,197.0,195.0,6.793,6.724,90.0,70.0,3.103,2.414,518.0,574.0,17.862,19.793
106,2003,1219,674.0,1519.0,44.3713,735.0,1504.0,48.8697,24.963,27.222,146.0,438.0,33.3333,172.0,474.0,36.2869,5.407,6.37,356.0,549.0,64.8452,380.0,557.0,13.185,14.074,323.0,281.0,11.963,10.407,580.0,626.0,21.481,23.185,321.0,382.0,11.889,14.148,437.0,391.0,16.185,14.481,200.0,250.0,7.407,9.259,54.0,89.0,2.0,3.296,493.0,504.0,18.259,18.667
107,2003,1220,679.0,1669.0,40.683,712.0,1693.0,42.0555,23.414,24.552,198.0,615.0,32.1951,179.0,571.0,31.3485,6.828,6.172,303.0,515.0,58.835,445.0,662.0,10.448,15.345,435.0,347.0,15.0,11.966,743.0,653.0,25.621,22.517,379.0,408.0,13.069,14.069,536.0,358.0,18.483,12.345,152.0,286.0,5.241,9.862,85.0,103.0,2.931,3.552,584.0,530.0,20.138,18.276
108,2003,1221,702.0,1529.0,45.9124,600.0,1471.0,40.7886,24.207,20.69,154.0,428.0,35.9813,148.0,453.0,32.6711,5.31,5.103,453.0,642.0,70.5607,340.0,515.0,15.621,11.724,350.0,254.0,12.069,8.759,705.0,568.0,24.31,19.586,447.0,345.0,15.414,11.897,404.0,447.0,13.931,15.414,231.0,192.0,7.966,6.621,130.0,80.0,4.483,2.759,533.0,586.0,18.379,20.207
109,2003,1222,596.0,1478.0,40.3248,681.0,1676.0,40.6325,21.286,24.321,156.0,514.0,30.3502,178.0,578.0,30.7958,5.571,6.357,283.0,429.0,65.9674,314.0,500.0,10.107,11.214,327.0,376.0,11.679,13.429,727.0,642.0,25.964,22.929,302.0,433.0,10.786,15.464,488.0,307.0,17.429,10.964,146.0,248.0,5.214,8.857,124.0,79.0,4.429,2.821,465.0,465.0,16.607,16.607
110,2003,1224,780.0,1796.0,43.4298,762.0,1620.0,47.037,26.0,25.4,180.0,517.0,34.8162,218.0,600.0,36.3333,6.0,7.267,456.0,663.0,68.7783,443.0,635.0,15.2,14.767,425.0,352.0,14.167,11.733,613.0,711.0,20.433,23.7,335.0,434.0,11.167,14.467,456.0,563.0,15.2,18.767,240.0,195.0,8.0,6.5,83.0,98.0,2.767,3.267,576.0,613.0,19.2,20.433
111,2003,1225,596.0,1450.0,41.1034,621.0,1470.0,42.2449,22.074,23.0,146.0,442.0,33.0317,145.0,494.0,29.3522,5.407,5.37,333.0,474.0,70.2532,329.0,466.0,12.333,12.185,320.0,305.0,11.852,11.296,615.0,608.0,22.778,22.519,325.0,347.0,12.037,12.852,372.0,339.0,13.778,12.556,160.0,178.0,5.926,6.593,81.0,97.0,3.0,3.593,450.0,471.0,16.667,17.444
112,2003,1226,698.0,1575.0,44.3175,651.0,1490.0,43.6913,25.852,24.111,148.0,437.0,33.8673,175.0,496.0,35.2823,5.481,6.481,362.0,562.0,64.4128,445.0,626.0,13.407,16.481,304.0,321.0,11.259,11.889,609.0,661.0,22.556,24.481,385.0,382.0,14.259,14.148,404.0,451.0,14.963,16.704,217.0,183.0,8.037,6.778,92.0,77.0,3.407,2.852,537.0,520.0,19.889,19.259
113,2003,1227,808.0,1695.0,47.6696,700.0,1629.0,42.9711,27.862,24.138,186.0,451.0,41.2417,186.0,541.0,34.3808,6.414,6.414,386.0,646.0,59.7523,413.0,597.0,13.31,14.241,392.0,326.0,13.517,11.241,706.0,635.0,24.345,21.897,477.0,413.0,16.448,14.241,363.0,415.0,12.517,14.31,179.0,161.0,6.172,5.552,96.0,125.0,3.31,4.31,564.0,599.0,19.448,20.655
114,2003,1228,813.0,1674.0,48.5663,610.0,1622.0,37.6079,27.1,20.333,223.0,605.0,36.8595,171.0,573.0,29.8429,7.433,5.7,414.0,573.0,72.2513,451.0,637.0,13.8,15.033,292.0,334.0,9.733,11.133,762.0,636.0,25.4,21.2,548.0,331.0,18.267,11.033,395.0,445.0,13.167,14.833,210.0,171.0,7.0,5.7,93.0,75.0,3.1,2.5,574.0,546.0,19.133,18.2
115,2003,1229,687.0,1554.0,44.2085,709.0,1497.0,47.3614,23.69,24.448,188.0,427.0,44.0281,189.0,478.0,39.5397,6.483,6.517,311.0,442.0,70.362,428.0,584.0,10.724,14.759,283.0,261.0,9.759,9.0,613.0,662.0,21.138,22.828,334.0,406.0,11.517,14.0,431.0,394.0,14.862,13.586,179.0,222.0,6.172,7.655,70.0,94.0,2.414,3.241,548.0,477.0,18.897,16.448
116,2003,1231,750.0,1758.0,42.6621,777.0,1883.0,41.2639,23.438,24.281,241.0,692.0,34.8266,151.0,524.0,28.8168,7.531,4.719,516.0,724.0,71.2707,439.0,614.0,16.125,13.719,359.0,388.0,11.219,12.125,820.0,773.0,25.625,24.156,442.0,383.0,13.812,11.969,368.0,336.0,11.5,10.5,142.0,203.0,4.438,6.344,171.0,113.0,5.344,3.531,578.0,645.0,18.062,20.156
117,2003,1232,644.0,1636.0,39.3643,745.0,1613.0,46.1872,20.774,24.032,150.0,434.0,34.5622,167.0,456.0,36.6228,4.839,5.387,311.0,454.0,68.5022,381.0,549.0,10.032,12.29,308.0,333.0,9.935,10.742,646.0,772.0,20.839,24.903,381.0,431.0,12.29,13.903,413.0,418.0,13.323,13.484,202.0,180.0,6.516,5.806,86.0,82.0,2.774,2.645,570.0,498.0,18.387,16.065
118,2003,1233,758.0,1645.0,46.079,689.0,1641.0,41.9866,26.138,23.759,166.0,453.0,36.6446,167.0,502.0,33.2669,5.724,5.759,492.0,687.0,71.6157,528.0,728.0,16.966,18.207,323.0,352.0,11.138,12.138,702.0,672.0,24.207,23.172,477.0,370.0,16.448,12.759,445.0,455.0,15.345,15.69,238.0,215.0,8.207,7.414,126.0,80.0,4.345,2.759,591.0,626.0,20.379,21.586
119,2003,1234,679.0,1516.0,44.7889,684.0,1620.0,42.2222,24.25,24.429,134.0,467.0,28.6938,195.0,594.0,32.8283,4.786,6.964,455.0,634.0,71.7666,305.0,443.0,16.25,10.893,317.0,311.0,11.321,11.107,701.0,611.0,25.036,21.821,405.0,411.0,14.464,14.679,421.0,388.0,15.036,13.857,186.0,206.0,6.643,7.357,112.0,106.0,4.0,3.786,496.0,572.0,17.714,20.429
120,2003,1235,737.0,1617.0,45.5782,663.0,1564.0,42.3913,26.321,23.679,160.0,415.0,38.5542,149.0,433.0,34.4111,5.714,5.321,337.0,497.0,67.8068,393.0,591.0,12.036,14.036,316.0,300.0,11.286,10.714,711.0,632.0,25.393,22.571,332.0,351.0,11.857,12.536,380.0,378.0,13.571,13.5,154.0,198.0,5.5,7.071,154.0,115.0,5.5,4.107,522.0,499.0,18.643,17.821
121,2003,1236,678.0,1592.0,42.5879,796.0,1694.0,46.9894,23.379,27.448,199.0,595.0,33.4454,182.0,495.0,36.7677,6.862,6.276,422.0,602.0,70.0997,440.0,649.0,14.552,15.172,266.0,330.0,9.172,11.379,675.0,739.0,23.276,25.483,393.0,434.0,13.552,14.966,460.0,423.0,15.862,14.586,232.0,230.0,8.0,7.931,88.0,67.0,3.034,2.31,567.0,547.0,19.552,18.862
