,Season,TeamID,Rank_WLK,Rank_DOL,Rank_COL,Rank_SAG,Rank_MOR,Rank_POM,Seed,TeamName,Wins,Losses,Win%,T_Wins,FGM,FGA,FG%,FGM_Ag,FGA_Ag,FG%_Ag,FGM_pg,FGM_Ag_pg,FGM3,FGA3,FG3%,FGM3_Ag,FGA3_Ag,FG3%_Ag,FGM3_pg,FGM3_Ag_pg,FTM,FTA,FT%,FTM_Ag,FTA_Ag,FTM_pg,FTM_Ag_pg,OR,OR_Ag,OR_pg,OR_Ag_pg,DR,DR_Ag,DR_pg,DR_Ag_pg,Ast,Ast_Ag,Ast_pg,Ast_Ag_pg,TO,TO_Ag,TO_pg,TO_Ag_pg,Stl,Stl_Ag,Stl_pg,Stl_Ag_pg,Blk,Blk_Ag,Blk_pg,Blk_Ag_pg,PF,PF_Ag,PF_pg,PF_Ag_pg
52,2003,1228,10,12,15,11,5,5,4,Illinois,24,6,80.0,1.0,813.0,1674.0,48.5663,610.0,1622.0,37.6079,27.1,20.333,223.0,605.0,36.8595,171.0,573.0,29.8429,7.433,5.7,414.0,573.0,72.2513,451.0,637.0,13.8,15.033,292.0,334.0,9.733,11.133,762.0,636.0,25.4,21.2,548.0,331.0,18.267,11.033,395.0,445.0,13.167,14.833,210.0,171.0,7.0,5.7,93.0,75.0,3.1,2.5,574.0,546.0,19.133,18.2
53,2003,1323,20,17,22,17,36,22,5,Notre Dame,22,9,70.9677,2.0,844.0,1881.0,44.8698,830.0,2008.0,41.3347,27.226,26.774,257.0,675.0,38.0741,193.0,527.0,36.6224,8.29,6.226,538.0,708.0,75.9887,354.0,519.0,17.355,11.419,353.0,424.0,11.387,13.677,833.0,769.0,26.871,24.806,524.0,472.0,16.903,15.226,396.0,405.0,12.774,13.065,231.0,203.0,7.452,6.548,175.0,140.0,5.645,4.516,503.0,603.0,16.226,19.452
54,2003,1166,19,18,18,18,33,27,6,Creighton,29,4,87.8788,0.0,947.0,1896.0,49.9473,788.0,1826.0,43.1544,28.697,23.879,263.0,676.0,38.9053,161.0,472.0,34.1102,7.97,4.879,458.0,661.0,69.289,386.0,551.0,13.879,11.697,359.0,365.0,10.879,11.061,765.0,705.0,23.182,21.364,555.0,408.0,16.818,12.364,441.0,563.0,13.364,17.061,277.0,209.0,8.394,6.333,147.0,85.0,4.455,2.576,570.0,640.0,17.273,19.394
55,2003,1272,21,21,19,24,23,20,7,Memphis,23,6,79.3103,0.0,762.0,1740.0,43.7931,675.0,1678.0,40.2265,26.276,23.276,203.0,582.0,34.8797,171.0,531.0,32.2034,7.0,5.897,434.0,664.0,65.3614,388.0,601.0,14.966,13.379,408.0,358.0,14.069,12.345,753.0,684.0,25.966,23.586,482.0,386.0,16.621,13.31,400.0,437.0,13.793,15.069,214.0,211.0,7.379,7.276,147.0,92.0,5.069,3.172,544.0,578.0,18.759,19.931
56,2003,1153,45,54,46,42,39,35,8,Cincinnati,17,11,60.7143,0.0,641.0,1587.0,40.3907,595.0,1487.0,40.0134,22.893,21.25,187.0,546.0,34.2491,166.0,480.0,34.5833,6.679,5.929,416.0,603.0,68.9884,366.0,552.0,14.857,13.071,340.0,311.0,12.143,11.107,655.0,676.0,23.393,24.143,344.0,329.0,12.286,11.75,297.0,390.0,10.607,13.929,145.0,116.0,5.179,4.143,119.0,85.0,4.25,3.036,531.0,560.0,18.964,20.0
57,2003,1211,38,50,40,39,54,41,9,Gonzaga,23,8,74.1935,1.0,808.0,1719.0,47.0041,741.0,1744.0,42.4885,26.065,23.903,222.0,591.0,37.5635,231.0,621.0,37.1981,7.161,7.452,551.0,764.0,72.1204,401.0,581.0,17.774,12.935,370.0,313.0,11.935,10.097,785.0,651.0,25.323,21.0,488.0,426.0,15.742,13.742,451.0,461.0,14.548,14.871,211.0,214.0,6.806,6.903,109.0,65.0,3.516,2.097,578.0,644.0,18.645,20.774
58,2003,1113,34,48,38,32,22,32,10,Arizona St,18,11,62.069,1.0,789.0,1650.0,47.8182,719.0,1614.0,44.5477,27.207,24.793,116.0,365.0,31.7808,158.0,461.0,34.2733,4.0,5.448,509.0,760.0,66.9737,410.0,595.0,17.552,14.138,397.0,319.0,13.69,11.0,676.0,596.0,23.31,20.552,451.0,408.0,15.552,14.069,406.0,450.0,14.0,15.517,151.0,174.0,5.207,6.0,123.0,114.0,4.241,3.931,563.0,663.0,19.414,22.862
59,2003,1141,32,37,35,48,50,50,11,C Michigan,23,6,79.3103,1.0,772.0,1528.0,50.5236,764.0,1680.0,45.4762,26.621,26.345,198.0,520.0,38.0769,144.0,403.0,35.732,6.828,4.966,559.0,730.0,76.5753,452.0,637.0,19.276,15.586,307.0,355.0,10.586,12.241,675.0,548.0,23.276,18.897,453.0,342.0,15.621,11.793,529.0,466.0,18.241,16.069,206.0,245.0,7.103,8.448,116.0,72.0,4.0,2.483,608.0,629.0,20.966,21.69
60,2003,1454,50,51,48,44,52,56,12,WI Milwaukee,23,7,76.6667,0.0,818.0,1729.0,47.3106,716.0,1634.0,43.8188,27.267,23.867,233.0,654.0,35.6269,182.0,510.0,35.6863,7.767,6.067,444.0,643.0,69.0513,484.0,693.0,14.8,16.133,346.0,339.0,11.533,11.3,690.0,687.0,23.0,22.9,513.0,387.0,17.1,12.9,446.0,518.0,14.867,17.267,264.0,233.0,8.8,7.767,108.0,105.0,3.6,3.5,604.0,631.0,20.133,21.033
61,2003,1443,53,55,53,60,59,52,13,WKU,23,8,74.1935,0.0,797.0,1733.0,45.9896,753.0,1735.0,43.4006,25.71,24.29,239.0,652.0,36.6564,143.0,482.0,29.668,7.71,4.613,433.0,654.0,66.208,410.0,592.0,13.968,13.226,377.0,352.0,12.161,11.355,721.0,670.0,23.258,21.613,440.0,372.0,14.194,12.0,470.0,488.0,15.161,15.742,219.0,185.0,7.065,5.968,110.0,79.0,3.548,2.548,572.0,602.0,18.452,19.419
62,2003,1161,92,91,75,89,85,87,14,Colorado St,17,13,56.6667,0.0,792.0,1563.0,50.6718,775.0,1724.0,44.9536,26.4,25.833,126.0,347.0,36.3112,169.0,490.0,34.4898,4.2,5.633,510.0,728.0,70.0549,461.0,670.0,17.0,15.367,324.0,360.0,10.8,12.0,704.0,572.0,23.467,19.067,465.0,397.0,15.5,13.233,484.0,367.0,16.133,12.233,160.0,271.0,5.333,9.033,127.0,92.0,4.233,3.067,617.0,639.0,20.567,21.3
63,2003,1429,89,89,74,101,128,109,15,Utah St,22,8,73.3333,0.0,711.0,1558.0,45.6354,660.0,1524.0,43.3071,23.7,22.0,121.0,364.0,33.2418,173.0,506.0,34.1897,4.033,5.767,436.0,607.0,71.8287,310.0,445.0,14.533,10.333,379.0,274.0,12.633,9.133,671.0,571.0,22.367,19.033,417.0,337.0,13.9,11.233,367.0,371.0,12.233,12.367,152.0,150.0,5.067,5.0,60.0,63.0,2.0,2.1,483.0,528.0,16.1,17.6
64,2003,1436,153,156,144,158,187,144,16,Vermont,19,10,65.5172,0.0,720.0,1620.0,44.4444,660.0,1597.0,41.3275,24.828,22.759,153.0,449.0,34.0757,205.0,622.0,32.9582,5.276,7.069,373.0,567.0,65.7848,306.0,457.0,12.862,10.552,376.0,278.0,12.966,9.586,746.0,634.0,25.724,21.862,412.0,385.0,14.207,13.276,408.0,377.0,14.069,13.0,199.0,206.0,6.862,7.103,86.0,106.0,2.966,3.655,461.0,520.0,15.897,17.931
65,2004,1181,2,3,2,1,1,1,1,Duke,27,5,84.375,4.0,882.0,1871.0,47.1406,756.0,1862.0,40.6015,27.562,23.625,230.0,625.0,36.8,153.0,468.0,32.6923,7.188,4.781,558.0,763.0,73.1324,414.0,590.0,17.438,12.938,429.0,448.0,13.406,14.0,731.0,644.0,22.844,20.125,456.0,384.0,14.25,12.0,454.0,567.0,14.188,17.719,299.0,218.0,9.344,6.812,218.0,114.0,6.812,3.562,599.0,671.0,18.719,20.969
66,2004,1280,7,7,5,9,8,7,2,Mississippi St,25,3,89.2857,1.0,766.0,1638.0,46.7643,679.0,1663.0,40.8298,27.357,24.25,181.0,511.0,35.4207,192.0,553.0,34.7197,6.464,6.857,446.0,673.0,66.2704,306.0,473.0,15.929,10.929,413.0,345.0,14.75,12.321,731.0,589.0,26.107,21.036,383.0,324.0,13.679,11.571,433.0,460.0,15.464,16.429,257.0,207.0,9.179,7.393,126.0,91.0,4.5,3.25,455.0,552.0,16.25,19.714
67,2004,1400,17,12,13,15,20,17,3,Texas,23,7,76.6667,2.0,828.0,1879.0,44.066,674.0,1696.0,39.7406,27.6,22.467,204.0,566.0,36.0424,174.0,558.0,31.1828,6.8,5.8,454.0,672.0,67.5595,470.0,655.0,15.133,15.667,489.0,358.0,16.3,11.933,753.0,677.0,25.1,22.567,415.0,336.0,13.833,11.2,356.0,436.0,11.867,14.533,209.0,175.0,6.967,5.833,117.0,108.0,3.9,3.6,583.0,598.0,19.433,19.933
68,2004,1153,11,16,10,14,13,15,4,Cincinnati,24,6,80.0,1.0,811.0,1773.0,45.7417,610.0,1581.0,38.5832,27.033,20.333,217.0,564.0,38.4752,184.0,565.0,32.5664,7.233,6.133,468.0,701.0,66.7618,483.0,680.0,15.6,16.1,394.0,333.0,13.133,11.1,724.0,675.0,24.133,22.5,481.0,313.0,16.033,10.433,363.0,512.0,12.1,17.067,237.0,163.0,7.9,5.433,152.0,59.0,5.067,1.967,583.0,610.0,19.433,20.333
69,2004,1228,16,15,14,18,16,19,5,Illinois,24,6,80.0,2.0,799.0,1720.0,46.4535,661.0,1592.0,41.5201,26.633,22.033,207.0,606.0,34.1584,162.0,486.0,33.3333,6.9,5.4,371.0,533.0,69.606,400.0,584.0,12.367,13.333,361.0,344.0,12.033,11.467,688.0,630.0,22.933,21.0,503.0,364.0,16.767,12.133,377.0,438.0,12.567,14.6,205.0,182.0,6.833,6.067,114.0,100.0,3.8,3.333,573.0,501.0,19.1,16.7
70,2004,1314,14,17,21,13,11,11,6,North Carolina,18,10,64.2857,1.0,830.0,1795.0,46.2396,755.0,1704.0,44.3075,29.643,26.964,182.0,514.0,35.4086,216.0,612.0,35.2941,6.5,7.714,484.0,712.0,67.9775,387.0,561.0,17.286,13.821,430.0,353.0,15.357,12.607,690.0,652.0,24.643,23.286,514.0,425.0,18.357,15.179,438.0,516.0,15.643,18.429,269.0,232.0,9.607,8.286,118.0,122.0,4.214,4.357,518.0,592.0,18.5,21.143
71,2004,1462,28,37,41,37,21,26,7,Xavier,23,10,69.697,3.0,810.0,1836.0,44.1176,752.0,1804.0,41.6851,24.545,22.788,251.0,679.0,36.9661,176.0,598.0,29.4314,7.606,5.333,453.0,667.0,67.916,378.0,551.0,13.727,11.455,389.0,350.0,11.788,10.606,782.0,755.0,23.697,22.879,445.0,380.0,13.485,11.515,414.0,467.0,12.545,14.152,232.0,198.0,7.03,6.0,74.0,112.0,2.242,3.394,549.0,602.0,16.636,18.242
72,2004,1371,37,40,28,34,32,28,8,Seton Hall,19,9,67.8571,1.0,731.0,1592.0,45.9171,644.0,1622.0,39.7041,26.107,23.0,167.0,472.0,35.3814,144.0,482.0,29.8755,5.964,5.143,395.0,551.0,71.6878,373.0,529.0,14.107,13.321,330.0,342.0,11.786,12.214,709.0,616.0,25.321,22.0,371.0,335.0,13.25,11.964,368.0,371.0,13.143,13.25,190.0,177.0,6.786,6.321,88.0,107.0,3.143,3.821,507.0,515.0,18.107,18.393
73,2004,1112,33,44,36,32,26,33,9,Arizona,20,9,68.9655,0.0,914.0,1885.0,48.4881,838.0,1903.0,44.0357,31.517,28.897,214.0,557.0,38.4201,235.0,649.0,36.2096,7.379,8.103,496.0,631.0,78.6054,363.0,515.0,17.103,12.517,403.0,394.0,13.897,13.586,745.0,628.0,25.69,21.655,548.0,506.0,18.897,17.448,434.0,453.0,14.966,15.621,202.0,210.0,6.966,7.241,132.0,62.0,4.552,2.138,466.0,564.0,16.069,19.448
74,2004,1257,21,34,27,20,19,23,10,Louisville,20,9,68.9655,0.0,712.0,1694.0,42.0307,615.0,1626.0,37.8229,24.552,21.207,231.0,681.0,33.9207,166.0,531.0,31.2618,7.966,5.724,470.0,628.0,74.8408,370.0,592.0,16.207,12.759,338.0,363.0,11.655,12.517,762.0,717.0,26.276,24.724,442.0,337.0,15.241,11.621,403.0,505.0,13.897,17.414,242.0,177.0,8.345,6.103,151.0,97.0,5.207,3.345,593.0,557.0,20.448,19.207
75,2004,1102,46,39,49,43,61,47,11,Air Force,22,6,78.5714,0.0,568.0,1177.0,48.2583,508.0,1130.0,44.9558,20.286,18.143,237.0,622.0,38.1029,89.0,310.0,28.7097,8.464,3.179,312.0,440.0,70.9091,307.0,429.0,11.143,10.964,172.0,260.0,6.143,9.286,430.0,519.0,15.357,18.536,371.0,233.0,13.25,8.321,302.0,460.0,10.786,16.429,218.0,125.0,7.786,4.464,66.0,49.0,2.357,1.75,466.0,507.0,16.643,18.107
76,2004,1293,50,51,51,50,73,63,12,Murray St,25,5,83.3333,0.0,886.0,1785.0,49.6359,754.0,1758.0,42.8896,29.533,25.133,194.0,582.0,33.3333,180.0,567.0,31.746,6.467,6.0,458.0,642.0,71.3396,394.0,546.0,15.267,13.133,367.0,322.0,12.233,10.733,759.0,649.0,25.3,21.633,565.0,417.0,18.833,13.9,414.0,447.0,13.8,14.9,230.0,207.0,7.667,6.9,128.0,83.0,4.267,2.767,542.0,585.0,18.067,19.5
77,2004,1190,47,47,47,73,93,67,13,ETSU,24,5,82.7586,0.0,822.0,1772.0,46.3883,753.0,1812.0,41.5563,28.345,25.966,173.0,488.0,35.4508,197.0,617.0,31.9287,5.966,6.793,443.0,654.0,67.737,334.0,482.0,15.276,11.517,354.0,394.0,12.207,13.586,740.0,706.0,25.517,24.345,446.0,430.0,15.379,14.828,469.0,564.0,16.172,19.448,317.0,204.0,10.931,7.034,162.0,110.0,5.586,3.793,489.0,553.0,16.862,19.069
78,2004,1343,102,90,110,116,133,102,14,Princeton,19,7,73.0769,0.0,581.0,1213.0,47.8978,505.0,1236.0,40.8576,22.346,19.423,157.0,457.0,34.3545,125.0,404.0,30.9406,6.038,4.808,306.0,430.0,71.1628,342.0,479.0,11.769,13.154,223.0,229.0,8.577,8.808,577.0,480.0,22.192,18.462,341.0,277.0,13.115,10.654,351.0,323.0,13.5,12.423,173.0,162.0,6.654,6.231,85.0,50.0,3.269,1.923,471.0,451.0,18.115,17.346
79,2004,1284,152,155,123,181,215,188,15,Monmouth NJ,21,11,65.625,0.0,734.0,1751.0,41.9189,759.0,1808.0,41.9801,22.938,23.719,227.0,648.0,35.0309,238.0,669.0,35.5755,7.094,7.438,506.0,678.0,74.6313,385.0,552.0,15.812,12.031,300.0,363.0,9.375,11.344,768.0,807.0,24.0,25.219,442.0,431.0,13.812,13.469,429.0,497.0,13.406,15.531,245.0,219.0,7.656,6.844,84.0,105.0,2.625,3.281,561.0,628.0,17.531,19.625
80,2004,1106,254,274,241,263,270,278,16,Alabama St,16,14,53.3333,0.0,617.0,1462.0,42.2025,635.0,1559.0,40.7312,20.567,21.167,166.0,497.0,33.4004,172.0,489.0,35.1738,5.533,5.733,443.0,674.0,65.727,376.0,601.0,14.767,12.533,351.0,340.0,11.7,11.333,683.0,601.0,22.767,20.033,308.0,349.0,10.267,11.633,516.0,460.0,17.2,15.333,212.0,241.0,7.067,8.033,94.0,92.0,3.133,3.067,561.0,598.0,18.7,19.933
81,2004,1390,4,2,4,6,7,12,1,Stanford,29,1,96.6667,1.0,796.0,1644.0,48.4185,640.0,1639.0,39.0482,26.533,21.333,156.0,426.0,36.6197,186.0,550.0,33.8182,5.2,6.2,470.0,625.0,75.2,355.0,512.0,15.667,11.833,333.0,312.0,11.1,10.4,756.0,582.0,25.2,19.4,491.0,306.0,16.367,10.2,419.0,441.0,13.967,14.7,191.0,180.0,6.367,6.0,133.0,62.0,4.433,2.067,518.0,593.0,17.267,19.767
82,2004,1163,9,10,9,7,3,8,2,Connecticut,27,6,81.8182,6.0,994.0,2067.0,48.089,784.0,2124.0,36.9115,30.121,23.758,211.0,527.0,40.038,184.0,569.0,32.3374,6.394,5.576,411.0,667.0,61.6192,358.0,532.0,12.455,10.848,505.0,453.0,15.303,13.727,973.0,712.0,29.485,21.576,602.0,400.0,18.242,12.121,455.0,410.0,13.788,12.424,203.0,232.0,6.152,7.03,288.0,118.0,8.727,3.576,530.0,606.0,16.061,18.364
83,2004,1301,12,11,16,12,9,6,3,NC State,20,9,68.9655,1.0,715.0,1582.0,45.196,678.0,1600.0,42.375,24.655,23.379,242.0,705.0,34.3262,157.0,503.0,31.2127,8.345,5.414,455.0,570.0,79.8246,378.0,532.0,15.69,13.034,291.0,331.0,10.034,11.414,687.0,635.0,23.69,21.897,431.0,350.0,14.862,12.069,399.0,428.0,13.759,14.759,202.0,197.0,6.966,6.793,68.0,76.0,2.345,2.621,537.0,571.0,18.517,19.69
84,2004,1268,18,18,23,17,17,16,4,Maryland,19,11,63.3333,1.0,842.0,1910.0,44.0838,723.0,1799.0,40.189,28.067,24.1,154.0,460.0,33.4783,219.0,594.0,36.8687,5.133,7.3,483.0,771.0,62.6459,488.0,677.0,16.1,16.267,473.0,399.0,15.767,13.3,772.0,767.0,25.733,25.567,421.0,385.0,14.033,12.833,454.0,520.0,15.133,17.333,262.0,238.0,8.733,7.933,203.0,134.0,6.767,4.467,585.0,644.0,19.5,21.467
85,2004,1393,26,23,15,35,24,27,5,Syracuse,21,7,75.0,2.0,775.0,1673.0,46.324,667.0,1678.0,39.7497,27.679,23.821,121.0,388.0,31.1856,161.0,564.0,28.5461,4.321,5.75,371.0,583.0,63.6364,376.0,569.0,13.25,13.429,390.0,421.0,13.929,15.036,692.0,629.0,24.714,22.464,430.0,401.0,15.357,14.321,358.0,383.0,12.786,13.679,221.0,189.0,7.893,6.75,192.0,81.0,6.857,2.893,494.0,508.0,17.643,18.143
86,2004,1435,24,30,24,21,29,24,6,Vanderbilt,21,9,70.0,2.0,772.0,1721.0,44.8576,669.0,1643.0,40.7182,25.733,22.3,234.0,648.0,36.1111,215.0,615.0,34.9593,7.8,7.167,437.0,613.0,71.2887,389.0,548.0,14.567,12.967,343.0,329.0,11.433,10.967,726.0,693.0,24.2,23.1,499.0,367.0,16.633,12.233,383.0,463.0,12.767,15.433,227.0,187.0,7.567,6.233,105.0,102.0,3.5,3.4,534.0,547.0,17.8,18.233
87,2004,1177,43,41,38,47,44,52,7,DePaul,21,9,70.0,1.0,769.0,1637.0,46.9762,712.0,1686.0,42.2301,25.633,23.733,153.0,422.0,36.2559,228.0,640.0,35.625,5.1,7.6,435.0,618.0,70.3883,378.0,540.0,14.5,12.6,362.0,338.0,12.067,11.267,713.0,590.0,23.767,19.667,412.0,428.0,13.733,14.267,403.0,372.0,13.433,12.4,171.0,189.0,5.7,6.3,71.0,81.0,2.367,2.7,522.0,564.0,17.4,18.8
88,2004,1104,36,45,39,33,27,34,8,Alabama,17,12,58.6207,3.0,722.0,1595.0,45.2665,675.0,1622.0,41.6153,24.897,23.276,207.0,540.0,38.3333,211.0,605.0,34.876,7.138,7.276,443.0,634.0,69.8738,395.0,565.0,15.276,13.621,328.0,334.0,11.31,11.517,696.0,641.0,24.0,22.103,344.0,329.0,11.862,11.345,385.0,390.0,13.276,13.448,187.0,145.0,6.448,5.0,90.0,99.0,3.103,3.414,532.0,585.0,18.345,20.172
89,2004,1356,31,19,22,36,58,45,9,S Illinois,25,4,86.2069,0.0,763.0,1716.0,44.4639,637.0,1498.0,42.5234,26.31,21.966,173.0,526.0,32.8897,142.0,453.0,31.3466,5.966,4.897,368.0,535.0,68.785,408.0,586.0,12.69,14.069,383.0,326.0,13.207,11.241,644.0,677.0,22.207,23.345,409.0,361.0,14.103,12.448,350.0,493.0,12.069,17.0,298.0,177.0,10.276,6.103,90.0,67.0,3.103,2.31,562.0,505.0,19.379,17.414
90,2004,1173,51,38,33,56,56,61,10,Dayton,24,8,75.0,0.0,753.0,1667.0,45.171,743.0,1816.0,40.9141,23.531,23.219,204.0,624.0,32.6923,223.0,666.0,33.4835,6.375,6.969,465.0,694.0,67.0029,342.0,520.0,14.531,10.688,391.0,345.0,12.219,10.781,825.0,643.0,25.781,20.094,478.0,391.0,14.938,12.219,457.0,337.0,14.281,10.531,145.0,214.0,4.531,6.688,91.0,79.0,2.844,2.469,547.0,626.0,17.094,19.562
91,2004,1444,23,21,29,28,30,30,11,W Michigan,26,4,86.6667,0.0,823.0,1777.0,46.314,691.0,1612.0,42.866,27.433,23.033,215.0,566.0,37.9859,183.0,555.0,32.973,7.167,6.1,515.0,715.0,72.028,413.0,606.0,17.167,13.767,431.0,318.0,14.367,10.6,710.0,646.0,23.667,21.533,464.0,347.0,15.467,11.567,399.0,498.0,13.3,16.6,263.0,167.0,8.767,5.567,82.0,90.0,2.733,3.0,581.0,639.0,19.367,21.3
92,2004,1140,32,33,40,30,40,31,12,BYU,19,8,70.3704,0.0,680.0,1397.0,48.6757,636.0,1410.0,45.1064,25.185,23.556,145.0,420.0,34.5238,155.0,453.0,34.2163,5.37,5.741,444.0,609.0,72.9064,338.0,493.0,16.444,12.519,269.0,236.0,9.963,8.741,633.0,539.0,23.444,19.963,396.0,338.0,14.667,12.519,378.0,396.0,14.0,14.667,194.0,182.0,7.185,6.741,88.0,57.0,3.259,2.111,516.0,533.0,19.111,19.741
93,2004,1431,48,36,44,42,79,43,13,UTEP,22,7,75.8621,0.0,744.0,1581.0,47.0588,710.0,1697.0,41.8385,25.655,24.483,174.0,460.0,37.8261,196.0,578.0,33.91,6.0,6.759,527.0,706.0,74.6459,334.0,486.0,18.172,11.517,298.0,371.0,10.276,12.793,698.0,637.0,24.069,21.966,472.0,369.0,16.276,12.724,393.0,461.0,13.552,15.897,203.0,161.0,7.0,5.552,76.0,119.0,2.621,4.103,495.0,593.0,17.069,20.448
94,2004,1418,59,76,76,71,68,60,14,Louisiana,18,8,69.2308,0.0,707.0,1526.0,46.3303,676.0,1527.0,44.2698,27.192,26.0,214.0,575.0,37.2174,163.0,500.0,32.6,8.231,6.269,355.0,517.0,68.6654,302.0,465.0,13.654,11.615,303.0,363.0,11.654,13.962,571.0,577.0,21.962,22.192,419.0,331.0,16.115,12.731,378.0,451.0,14.538,17.346,226.0,144.0,8.692,5.538,55.0,72.0,2.115,2.769,485.0,473.0,18.654,18.192
95,2004,1436,129,118,114,150,161,162,15,Vermont,22,8,73.3333,0.0,715.0,1678.0,42.6103,712.0,1670.0,42.6347,23.833,23.733,192.0,585.0,32.8205,188.0,586.0,32.0819,6.4,6.267,370.0,545.0,67.8899,251.0,398.0,12.333,8.367,349.0,292.0,11.633,9.733,747.0,715.0,24.9,23.833,437.0,411.0,14.567,13.7,377.0,390.0,12.567,13.0,210.0,188.0,7.0,6.267,86.0,124.0,2.867,4.133,458.0,532.0,15.267,17.733
96,2004,1427,203,206,183,233,213,216,16,UT San Antonio,16,12,57.1429,0.0,680.0,1582.0,42.9836,715.0,1693.0,42.2327,24.286,25.536,197.0,546.0,36.0806,201.0,594.0,33.8384,7.036,7.179,471.0,671.0,70.1937,403.0,562.0,16.821,14.393,346.0,366.0,12.357,13.071,704.0,667.0,25.143,23.821,353.0,373.0,12.607,13.321,479.0,431.0,17.107,15.393,193.0,217.0,6.893,7.75,78.0,73.0,2.786,2.607,555.0,575.0,19.821,20.536
97,2004,1386,1,1,3,2,12,5,1,St Joseph's PA,27,1,96.4286,3.0,761.0,1590.0,47.8616,619.0,1573.0,39.3516,27.179,22.107,273.0,671.0,40.6855,124.0,453.0,27.3731,9.75,4.429,383.0,545.0,70.2752,360.0,523.0,13.679,12.857,271.0,382.0,9.679,13.643,651.0,645.0,23.25,23.036,463.0,326.0,16.536,11.643,328.0,464.0,11.714,16.571,256.0,188.0,9.143,6.714,100.0,67.0,3.571,2.393,477.0,503.0,17.036,17.964
98,2004,1329,6,6,6,5,5,9,2,Oklahoma St,26,3,89.6552,4.0,838.0,1634.0,51.2852,663.0,1596.0,41.5414,28.897,22.862,140.0,370.0,37.8378,147.0,467.0,31.4775,4.828,5.069,452.0,650.0,69.5385,380.0,582.0,15.586,13.103,330.0,338.0,11.379,11.655,701.0,571.0,24.172,19.69,466.0,352.0,16.069,12.138,390.0,451.0,13.448,15.552,228.0,174.0,7.862,6.0,104.0,90.0,3.586,3.103,563.0,590.0,19.414,20.345
99,2004,1338,10,8,7,10,6,3,3,Pittsburgh,28,4,87.5,2.0,823.0,1710.0,48.1287,685.0,1780.0,38.4831,25.719,21.406,134.0,426.0,31.4554,163.0,536.0,30.4104,4.188,5.094,424.0,650.0,65.2308,262.0,413.0,13.25,8.188,413.0,411.0,12.906,12.844,759.0,595.0,23.719,18.594,482.0,360.0,15.062,11.25,398.0,409.0,12.438,12.781,188.0,163.0,5.875,5.094,157.0,92.0,4.906,2.875,464.0,584.0,14.5,18.25
100,2004,1448,15,13,17,11,15,13,4,Wake Forest,19,9,67.8571,2.0,798.0,1692.0,47.1631,726.0,1633.0,44.4581,28.5,25.929,214.0,559.0,38.2826,206.0,569.0,36.2039,7.643,7.357,537.0,753.0,71.3147,460.0,654.0,19.179,16.429,393.0,348.0,14.036,12.429,658.0,615.0,23.5,21.964,441.0,395.0,15.75,14.107,421.0,493.0,15.036,17.607,259.0,220.0,9.25,7.857,91.0,113.0,3.25,4.036,583.0,647.0,20.821,23.107
101,2004,1196,19,24,19,19,18,18,5,Florida,20,10,66.6667,0.0,808.0,1674.0,48.2676,720.0,1737.0,41.4508,26.933,24.0,246.0,648.0,37.963,206.0,634.0,32.4921,8.2,6.867,447.0,594.0,75.2525,428.0,641.0,14.9,14.267,307.0,387.0,10.233,12.9,748.0,633.0,24.933,21.1,488.0,435.0,16.267,14.5,440.0,407.0,14.667,13.567,196.0,220.0,6.533,7.333,94.0,94.0,3.133,3.133,566.0,569.0,18.867,18.967
102,2004,1458,13,14,11,16,4,14,6,Wisconsin,24,6,80.0,1.0,712.0,1588.0,44.8363,625.0,1481.0,42.2012,23.733,20.833,174.0,528.0,32.9545,135.0,407.0,33.1695,5.8,4.5,461.0,643.0,71.6952,315.0,451.0,15.367,10.5,338.0,272.0,11.267,9.067,651.0,627.0,21.7,20.9,402.0,293.0,13.4,9.767,298.0,429.0,9.933,14.3,209.0,150.0,6.967,5.0,84.0,84.0,2.8,2.8,462.0,597.0,15.4,19.9
103,2004,1272,27,25,25,29,34,32,7,Memphis,21,7,75.0,1.0,693.0,1642.0,42.2046,622.0,1552.0,40.0773,24.75,22.214,244.0,678.0,35.9882,194.0,536.0,36.194,8.714,6.929,430.0,650.0,66.1538,408.0,579.0,15.357,14.571,377.0,306.0,13.464,10.929,704.0,673.0,25.143,24.036,400.0,373.0,14.286,13.321,362.0,422.0,12.929,15.071,209.0,175.0,7.464,6.25,143.0,76.0,5.107,2.714,510.0,588.0,18.214,21.0
104,2004,1403,34,31,31,26,31,29,8,Texas Tech,22,10,68.75,1.0,868.0,1870.0,46.4171,782.0,1818.0,43.0143,27.125,24.438,118.0,348.0,33.908,194.0,546.0,35.5311,3.688,6.062,495.0,671.0,73.7705,368.0,558.0,15.469,11.5,362.0,406.0,11.312,12.688,726.0,739.0,22.688,23.094,472.0,394.0,14.75,12.312,399.0,550.0,12.469,17.188,264.0,199.0,8.25,6.219,113.0,105.0,3.531,3.281,535.0,608.0,16.719,19.0
105,2004,1150,29,27,30,31,45,39,9,Charlotte,21,8,72.4138,0.0,787.0,1747.0,45.0487,728.0,1757.0,41.4343,27.138,25.103,226.0,658.0,34.3465,198.0,612.0,32.3529,7.793,6.828,501.0,777.0,64.4788,418.0,579.0,17.276,14.414,428.0,356.0,14.759,12.276,759.0,692.0,26.172,23.862,470.0,398.0,16.207,13.724,444.0,454.0,15.31,15.655,253.0,194.0,8.724,6.69,86.0,62.0,2.966,2.138,548.0,635.0,18.897,21.897
